ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงการทาง,จังหวัด
3092,100,สมุทรสงคราม - ลาดใหญ่,1+800,7166,6931,1332,1213,1001,2347,964,433,209,30,21626,17.8,399,10004,สมุทรสงคราม,สมุทรสงคราม
116,101,ป่าสัก - สะปุ๋ง,15+600,7177,3804,653,645,602,12440,1353,999,820,411,28904,16.71,299,5737,ลำพูน,ลำพูน
11,502,ชัยมงคล- บึงหลัก,316+698,7179,2391,9,19,131,3070,756,449,419,456,14879,14.99,9,1397,อุตรดิตถ์ที่ 1,อุตรดิตถ์
2,302,ดอนหวาย - บ้านวัด,193+612,7199,6020,53,165,591,12597,1238,1384,1653,2520,33420,22.59,65,996,นครราชสีมาที่ 1,นครราชสีมา
340,301,สาลี - สุพรรณบุรี,74+491,7199,896,359,281,114,5928,833,1001,829,740,18180,20.89,30,3562,สุพรรณบุรีที่ 1,สุพรรณบุรี
3121,100,บางคล้า - แปลงยาว,5+500,7222,1252,102,0,301,1550,1172,660,604,508,13371,24.27,22,1323,ฉะเชิงเทรา,ฉะเชิงเทรา
340,301,สาลี - สุพรรณบุรี,49+941,7248,1279,7,14,30,8360,742,708,1008,540,19936,15.26,3,421,สุพรรณบุรีที่ 1,สุพรรณบุรี
23,203,หนองจิก - ห้วยแอ่ง,67+271,7251,4741,198,116,181,9507,660,101,66,73,22894,5.23,37,6310,มหาสารคาม,มหาสารคาม
408,202,สทิงพระ - เกาะยอ,148+617,7264,4820,974,49,96,8067,473,467,291,282,22783,7.28,76,6760,สงขลาที่ 1,สงขลา
347,200,บางกระสั้น - บางปะหัน,22+305,7280,1218,592,460,164,8374,1203,2395,1363,928,23977,27.16,16,584,อยุธยา,พระนครศรีอยุธยา
3263,100,อยุธยา - ไผ่กองดิน,11+382,7288,7481,579,185,224,1042,764,503,494,297,18857,13.08,15,3485,อยุธยา,พระนครศรีอยุธยา
41,400,ท่าชี - ถ้ำพรรณรา,211+803,7299,6360,38,86,131,4276,2369,2623,2469,2742,28393,36.7,6,2098,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
3298,100,สามเรือน - บางปะหัน,0+190,7303,7532,3102,2783,2813,3042,2950,2917,2974,2740,38156,45.02,5,3844,อ่างทอง,พระนครศรีอยุธยา
362,101,ถนนวงแหวนรอบเมืองสระบุรี,1+500,7313,4955,31,21,144,9196,1388,1559,3518,2058,30183,28.78,8,1979,สระบุรี,สระบุรี
2,302,ดอนหวาย - บ้านวัด,204+357,7335,4340,20,68,355,11573,1186,1003,1086,1984,28950,19.63,6,767,นครราชสีมาที่ 1,นครราชสีมา
402,101,โคกกลอย - หมากปรก,11+206,7365,4378,130,228,753,9719,737,562,749,597,25218,14.38,101,2985,ภูเก็ต,ภูเก็ต
375,102,นครปฐม - ดอนตูม,43+935,7368,6013,1281,1243,1197,12233,5268,6677,3524,1744,46548,42.22,827,7967,นครปฐม,นครปฐม
4,702,พ่อตาหินช้าง - วังครก,451+513,7387,2042,47,4,169,2394,1461,1543,1030,1237,17314,31.44,35,1244,ชุมพร,ชุมพร
3195,202,วิเศษชัยชาญ - ป่างิ้ว,25+500,7398,966,70,105,549,11818,992,696,664,381,23639,14.33,85,5754,อ่างทอง,อ่างทอง
2,201,มวกเหล็ก - บ่อทอง,58+015,7405,4226,978,725,1231,16145,2106,2309,2284,1974,39383,26.99,0,1325,นครราชสีมาที่ 2,นครราชสีมา
36,202,มาบข่า - ทับมา,37+087,7413,5931,644,733,953,7578,734,922,977,525,26410,18.34,3,4101,ระยอง,ระยอง
1,1102,ดอนไชย - สบปราบ,617+097,7431,2904,157,26,129,3258,846,607,700,1029,17087,19.53,17,2053,ลำปางที่ 1,ลำปาง
2,602,อุดรธานี - น้ำสวย,471+435,7441,2262,218,243,324,5384,1195,491,385,521,18464,17.11,20,4174,อุดรธานีที่ 1,อุดรธานี
212,302,ท่าอุเทน - ท่าควาย,294+324,7462,4977,2314,1994,1471,3557,1667,1108,664,612,25826,29.1,156,6221,นครพนม,นครพนม
1,1402,สันทรายหลวง - บ้านเด่น,924+617,7475,7661,293,293,317,10256,257,251,210,165,27178,5.49,186,6194,เชียงรายที่ 1,เชียงราย
121,102,ต้นเปา - ดอนแก้ว,16+000,7485,4714,504,485,565,7591,2538,1662,776,417,26737,24.1,144,5162,เชียงใหม่ที่ 2,เชียงใหม่
122,102,ทางเลี่ยงเมืองนครสวรรค์ด้านตะวันตก,9+100,7523,3503,66,22,133,2142,1414,2079,2214,2347,21443,38.28,27,821,นครสวรรค์ที่ 1,นครสวรรค์
208,100,ท่าพระ - หนองสระพัง,0+400,7545,2861,139,40,121,1289,751,458,345,403,13952,15.18,22,2621,ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
226,500,ห้วยขะยุง - วารินชำราบ,331+384,7545,4262,319,344,157,1156,783,982,350,294,16192,17.97,106,1103,อุบลราชธานีที่ 1,อุบลราชธานี
346,302,ลำลูกบัว - หนองกระทุ่ม,78+000,7549,8213,3581,3112,2386,3330,6368,7866,7025,6463,55893,59.44,235,6230,นครปฐม,นครปฐม
375,101,บ้านบ่อ - พระประโทน,16+521,7559,5995,954,382,808,13960,3817,4010,1358,770,39613,28.14,19,3474,นครปฐม,สมุทรสาคร
2050,100,อุบลราชธานี - ตระการพืชผล,8+600,7565,1385,158,76,96,7479,891,843,797,10,19300,14.06,115,2798,อุบลราชธานีที่ 1,อุบลราชธานี
401,200,พนม - ช่องชาลี,83+042,7585,1999,122,46,68,1534,476,486,352,83,12751,11.85,18,1956,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4027,100,ท่าเรือ - เมืองใหม่,0+500,7589,3374,350,234,231,11124,395,327,190,122,23936,6.26,46,7634,ภูเก็ต,ภูเก็ต
346,202,แยกนพวงศ์ - บางเลน,34+560,7623,6908,494,277,248,6373,1941,2667,3127,988,30646,30.18,132,3336,นนทบุรี,นนทบุรี
41,502,ทุ่งสง - ร่อนพิบูลย์,314+986,7631,3974,293,284,276,9207,1612,1870,2270,2326,29743,29.04,12,3881,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
370,100,ทางเข้าท่าอากาศยานสุวรรณภูมิด้านถนนบางนา - บางวัว,2+200,7660,3563,189,190,1508,7298,1960,846,739,714,24667,24.15,45,1284,สมุทรปราการ,สมุทรปราการ
41,501,ถ้ำพรรณรา - ทุ่งสง,291+210,7694,1621,128,8,205,8433,1044,1475,1755,1985,24348,26.58,28,3144,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
331,101,สัตหีบ - ห้วยใหญ่,5+663,7694,6185,230,62,186,2241,167,153,76,19,17013,3.9,4,2897,ชลบุรีที่ 2,ชลบุรี
309,102,ทางแยกต่างระดับอยุธยา - อยุธยา,18+000,7703,7769,2464,2156,2158,2004,1664,225,117,87,26347,24.32,42,4862,อยุธยา,พระนครศรีอยุธยา
21,200,สะพานพุแค - แยกมะนาวหวาน,23+065,7709,7943,699,692,774,2698,2167,1966,2118,2075,28841,33.95,86,2472,ลพบุรีที่ 1,ลพบุรี
1,802,บ้านหว้า - แยกเวียงดอย,331+276,7734,7716,9,759,973,12778,916,1049,875,821,33630,16.04,20,6782,นครสวรรค์ที่ 1,นครสวรรค์
101,601,สี่แยกช้างเผือก - ปัว,412+134,7741,954,119,62,76,1305,845,345,130,81,11658,13.2,81,2964,น่านที่ 2,น่าน
4,801,เสียบญวณ - กระบุรี,490+753,7745,401,141,68,36,1374,491,363,261,164,11044,12.52,8,2134,ระนอง,ชุมพร
3524,100,นครปฐม - ลาดปลาเค้า,0+170,7749,6494,1029,1111,1148,10442,6098,6542,4233,2084,46930,45.21,75,6379,นครปฐม,นครปฐม
347,300,บางปะหัน -  เจ้าปลุก,58+435,7754,7903,3813,3675,3557,3489,3483,3382,3388,3169,43613,47.36,20,4830,อ่างทอง,พระนครศรีอยุธยา
3,503,ระยอง - กะเฉด,246+000,7768,4450,1409,38,73,12132,507,743,426,319,27865,7.56,22,2661,ระยอง,ระยอง
126,201,ถนนวงแหวนรอบเมืองพิษณุโลกด้านทิศใต้,33+891,7778,766,46,4,100,4524,762,758,1374,468,16580,20.91,6,1314,พิษณุโลกที่ 1,พิษณุโลก
3113,100,สำโรง - สะพานภูมิพล,0+500,7778,6890,1642,286,1335,4014,2350,1277,957,30,26559,23.48,42,4201,สมุทรปราการ,สมุทรปราการ
347,300,บางปะหัน -  เจ้าปลุก,49+701,7798,7332,3835,3744,3696,3657,3655,3640,3532,3249,44138,48.75,19,5134,อ่างทอง,พระนครศรีอยุธยา
126,202,ถนนวงแหวนรอบเมืองพิษณุโลกด้านทิศใต้,47+718,7818,3986,64,51,56,9177,1472,1535,1461,1433,27053,22.21,101,2823,พิษณุโลกที่ 1,พิษณุโลก
3121,100,บางคล้า - แปลงยาว,2+360,7831,1740,301,0,398,1509,1026,364,264,173,13606,16.35,20,1626,ฉะเชิงเทรา,ฉะเชิงเทรา
1,801,หางน้ำหนองแขม - บ้านหว้า,316+676,7850,7307,0,0,425,12398,2227,2244,2191,2222,36864,25.25,14,915,นครสวรรค์ที่ 1,นครสวรรค์
403,201,เสาธง - สวนผัก,26+800,7853,6566,163,535,134,5173,797,440,219,158,22038,10.36,37,3716,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
212,401,ย้อมพัฒนา - นาโพธิ์,421+601,7858,951,88,44,108,6015,217,174,127,143,15725,5.17,2,4443,มุกดาหาร,มุกดาหาร
42,202,ดอนรัก - บือแน,108+986,7863,1983,667,590,487,1919,1035,859,375,202,15980,22.2,0,7804,ปัตตานี,ปัตตานี
4028,100,ห้าแยกฉลอง - กะรน,0+500,7871,6309,1259,320,341,6235,642,279,8,0,23264,6.84,36,12174,ภูเก็ต,ภูเก็ต
1,1401,พาน - สันทรายหลวง,909+967,7903,4513,177,134,134,1329,513,267,43,15,15028,7.36,125,6379,เชียงรายที่ 1,เชียงราย
1,501,แยกโรงเรียนสุธีวิทยา - ดงจำปา,142+200,7904,8368,1430,935,401,1920,1081,1049,1619,1015,25722,23.72,61,1789,ลพบุรีที่ 1,สระบุรี
210,100,อุดรธานี - นิคมเชียงพิณ,8+417,7911,5277,201,34,121,3042,777,500,672,204,18739,12.32,54,2192,อุดรธานีที่ 1,อุดรธานี
1157,100,ท่าล้อ - เมืองปาน,5+400,7937,7533,686,659,337,8350,700,819,333,312,27666,11.42,420,6294,ลำปางที่ 2,ลำปาง
3267,100,อ่างทอง - เจ้าปลุก,4+367,7952,7914,2679,933,1069,2496,1437,1115,770,707,27072,22.28,51,3010,อ่างทอง,พระนครศรีอยุธยา
340,200,ลาดบัวหลวง - สาลี,30+341,7958,1354,1,8,64,8655,978,973,1437,1119,22547,20.31,22,2084,สุพรรณบุรีที่ 2 (อู่ทอง),พระนครศรีอยุธยา
1063,100,พิษณุโลก - บางกระทุ่ม,3+500,7986,297,17,3,9,2563,194,58,6,14,11147,2.55,28,5405,พิษณุโลกที่ 1,พิษณุโลก
2178,100,วารินชำราบ - หนองงูเหลือม,16+500,7999,1451,386,188,168,276,755,928,995,451,13597,25.63,65,2682,อุบลราชธานีที่ 1,อุบลราชธานี
226,402,ศรีสะเกษ - ห้วยขะยุง,278+212,8029,7452,124,132,143,6822,979,471,311,207,24670,9.09,25,4762,ศรีสะเกษที่ 1,ศรีสะเกษ
311,201,แยกวัดสนามไชย - วัดกระดังงา,15+977,8060,4023,624,421,503,5661,1620,1814,1795,1382,25903,29.09,12,4337,สิงห์บุรี,ลพบุรี
4,502,เขาวัง - สระพระ,158+339,8095,6790,398,1104,829,5654,3396,1329,1158,884,29637,29.36,85,7908,เพชรบุรี,เพชรบุรี
364,100,ทางเลี่ยงเมืองระยอง,2+000,8139,5872,82,106,494,9267,875,1079,353,152,26419,11.58,13,3613,ระยอง,ระยอง
407,101,คลองหวะ - ควนหิน,13+200,8189,4519,455,7,64,4919,311,299,78,81,18922,4.44,29,4886,สงขลาที่ 1,สงขลา
362,101,ถนนวงแหวนรอบเมืองสระบุรี,10+200,8209,5498,24,25,127,8642,1456,1567,3038,2110,30696,27.11,9,2030,สระบุรี,สระบุรี
404,200,บ้านนา - หยงสตาร์,35+000,8223,5317,1652,909,738,9590,2626,2428,1997,1815,35295,29.79,1318,8099,สตูล,ตรัง
116,101,ป่าสัก - สะปุ๋ง,1+000,8241,4577,750,565,318,18080,2505,2028,1576,638,39278,19.43,371,13003,ลำพูน,ลำพูน
33,402,หินกอง - คลองยาง,104+515,8282,2690,335,54,272,3906,2650,2092,1995,1107,23383,34.94,76,2404,สระบุรี,สระบุรี
212,102,ปากสวย - น้ำเป,43+100,8289,685,132,25,36,415,337,204,204,123,10450,8.89,164,3227,หนองคาย,หนองคาย
